0 0.207688 1.13076 4.46192
1 0.526151 0.189956 3.30375
2 0.842518 0.423824 -0.162235
3 0.338865 0.693451 0.0178367
4 0.135286 0.133769 0.488656
5 0.275873 2.25802 -1.36412
6 0.826355 0.495732 -0.414347
7 0.631687 0.0922983 -0.94319
8 0.416952 0.856482 -0.280857
9 0.51346 0.0164438 0.527288
10 0.341518 1.38094 15.203
11 0.912858 0.0310225 -0.549385
12 0.345846 1.13966 3.31894
13 0.872921 0.348379 1.55171
14 0.0117199 1.3456 -3.42998
15 0.211617 0.0797262 -0.812517
16 0.766812 0.852155 1.93847
17 0.511334 5.09192 -0.518049
18 0.262871 0.275165 -3.19306
19 0.857478 3.88918 1.62438
20 0.395428 0.182028 -8.82025
21 0.432582 1.6974 -0.324102
22 0.145647 1.03456 0.222392
23 0.760723 0.240993 -1.25152
24 0.38586 4.62859 -1.20094
25 0.269141 0.122045 -0.434546
26 0.218437 0.111165 -0.768562
27 0.899082 1.96126 0.159591
28 0.428822 1.73258 -2.97304
29 0.71064 0.362583 -1.07018
30 0.942783 1.2364 -2.26924
31 0.579389 4.94363 -0.656578
32 0.387466 0.810544 -3.15136
33 0.499206 0.969278 0.425711
34 0.0175417 2.7506 1.65281
35 0.681205 0.364528 2.34348
36 0.666108 2.26933 0.558383
37 0.665233 0.163439 0.742821
38 0.0410351 0.803177 -2.35068
39 0.459914 0.601859 2.09595
40 0.187549 0.82132 -0.218781
41 0.802779 0.0574956 -0.106207
42 0.641183 0.146701 1.32824
43 0.236089 0.0748318 0.656969
44 0.718818 0.158645 -1.48772
45 0.999693 2.09202 0.792657
46 0.45715 0.308393 1.27006
47 0.791227 3.33047 -55.8917
48 0.178214 7.30092 0.619736
49 0.330837 0.203624 -1.83238
50 0.203718 1.03625 -0.254966
51 0.111261 0.0719159 137.192
52 0.98037 0.543825 1.06737
53 0.349384 0.278549 4.40085
54 0.518937 0.167176 -1.11314
55 0.571326 0.756364 -0.584608
56 0.089096 1.07855 0.44488
57 0.995589 0.00791564 0.996228
58 0.810534 2.01118 -0.369567
59 0.2595 3.23553 -1.95164
60 0.564242 0.902249 -0.701824
61 0.978177 0.12332 1.11384
62 0.207053 0.175658 -0.30946
63 0.133991 0.363307 -0.144481
64 0.479609 1.13447 8.62614
65 0.632508 0.934254 1.58281
66 0.722156 0.497205 -1.05762
67 0.55639 0.56451 0.823871
68 0.280905 0.289887 4.50171
69 0.152981 0.141815 -1.4829
70 0.497473 0.273292 2.16175
71 0.620971 0.360598 -3.39078
72 0.22908 0.0999291 0.603806
73 0.0342316 0.33282 -3.53233
74 0.549717 1.10029 0.188753
75 0.00300546 1.05249 -1.45107
76 0.474618 2.12824 2.12913
77 0.604938 0.522843 -0.175486
78 0.766481 1.1571 4.78532
79 0.89295 0.409845 0.549688
80 0.628117 0.473038 -27.969
81 0.236636 0.83717 -0.259015
82 0.333659 0.260905 -0.0576992
83 0.302166 1.10564 0.169482
84 0.183771 0.449811 -0.675168
85 0.663672 0.00208971 0.579704
86 0.603209 0.195057 0.0708447
87 0.672182 0.0712197 -0.794123
88 0.723366 1.43241 -1.316
89 0.833873 0.0532827 -5.299
90 0.296974 0.880408 -0.190295
91 0.565011 0.735265 2.02466
92 0.0435457 1.62063 -0.899934
