0 0.746288 1.65865 0.233383
1 0.328431 1.79106 -1.08915
2 0.9291 0.85568 6.51388
3 0.249962 0.274501 8.6931
4 0.252552 0.109274 9.48288
5 0.773703 2.73462 -0.576023
6 0.500213 2.69012 -3.51683
7 0.760967 0.731966 1.59099
8 0.360782 0.326638 0.617894
9 0.784308 0.413587 -0.395597
10 0.510953 1.5138 -2.25506
11 0.925387 1.20905 -1.21148
12 0.551134 1.2716 0.273274
13 0.455484 1.70827 0.0455307
14 0.444401 1.55703 -0.256373
15 0.317075 0.270561 1.1698
16 0.387678 0.334504 0.23285
17 0.139619 1.07225 15.7212
18 0.756026 0.11029 -4.66705
19 0.829584 0.294164 2.96874
20 0.424629 0.639968 -0.559815
21 0.558555 1.21204 0.367196
22 0.818083 0.442937 -6.59187
23 0.510353 0.446985 -1.80747
24 0.442824 0.372319 0.477616
25 0.493316 0.0788568 -4.7516
26 0.523464 1.17562 -0.510987
27 0.530724 1.05861 1.20755
28 0.818972 1.28768 0.909064
29 0.181952 1.62131 1.54274
30 0.469464 0.376487 -1.06657
31 0.216617 0.760077 0.78707
32 0.526949 1.23297 -2.0218
33 0.300541 0.918088 0.496785
34 0.588012 0.721219 -1.09241
35 0.291649 1.07436 42.4817
36 0.367231 0.511651 -4.26704
37 0.691052 0.850405 0.549231
38 0.698838 0.18768 -0.614099
39 0.296638 1.78555 -1.59426
40 0.654269 0.684089 -3.28274
41 0.242631 1.45867 -1.71516
42 0.466232 0.65555 0.45748
43 0.738172 0.757429 0.972982
44 0.836422 1.23152 1.19368
45 0.252865 0.154585 -268.039
46 0.306494 1.36098 0.247684
47 0.888232 1.25972 -0.876508
48 0.390657 0.818832 1.06285
49 0.727655 1.39579 -0.771827
50 0.0273838 0.817905 -0.265691
51 0.123022 0.142964 -1.20895
52 0.773842 1.54048 0.736492
53 0.770225 0.453433 -1.39303
54 0.925705 1.01894 -1.66643
55 0.381226 0.424565 -2.59452
56 0.610818 0.270016 -5.15168
57 0.1217 0.95605 4.29357
58 0.205231 1.18149 1.88674
59 0.181162 3.8196 0.824524
60 0.480766 1.37475 1.60463
61 0.52018 1.05181 0.490128
62 0.322311 1.76715 -0.228919
63 0.41671 1.64937 0.582385
64 0.889381 1.51098 -5.73682
65 0.627521 1.84187 -2.04839
66 0.576284 0.793197 -0.673222
67 0.419866 1.51059 -0.123796
68 0.484242 0.142337 -6.26124
69 0.430783 1.25507 -0.686128
70 0.729134 0.379644 3.87934
71 0.912178 1.07905 1.76434
72 0.421306 0.843999 4.31414
73 0.668608 0.0854813 0.891222
74 0.394206 0.248257 0.316749
75 0.659592 2.15813 0.88208
76 0.595769 0.165433 1.79211
77 0.684392 2.17199 0.976991
78 0.545178 1.30287 0.953695
79 0.399296 1.89935 -0.668461
80 0.222453 2.03367 -0.866502
81 0.703086 0.379492 -0.100098
82 0.369307 1.29677 26.8688
83 0.239348 1.77692 -1.40267
84 0.938541 1.94246 0.699981
85 0.214503 0.806792 3.91425
86 0.366297 2.41782 2.85237
87 0.371188 0.13243 -0.376236
88 0.091631 0.583351 0.168008
89 0.583315 0.852669 -1.49946
90 0.556305 1.27303 5.70693
91 0.522904 1.04256 -0.576952
92 0.492959 0.428736 -1.25095
93 0.667025 1.93135 8.22721
94 0.325715 0.353729 -0.655273
95 0.371311 0.431609 -0.303493
96 0.420931 0.852343 -0.986896
97 0.393418 0.194598 17.249
98 0.662719 2.13298 -4.6828
99 0.689864 1.16785 -0.514036
100 0.253047 0.0546489 -0.793484
101 0.0258451 0.231348 -283.405
102 0.609518 0.94038 0.778773
103 0.21612 0.97789 -0.507337
104 0.421597 1.41331 -3.93905
105 0.138416 0.915557 -0.371652
106 0.414489 0.407498 0.849928
107 0.768248 0.694464 -0.184188
108 0.504414 0.384223 0.402828
109 0.856403 1.38269 1.16707
110 0.273942 1.40275 -0.954727
111 0.528891 0.354462 -4.95817e-05
112 0.688162 1.55966 -0.464882
113 0.725016 0.728526 0.184797
114 0.814652 0.655389 0.330558
115 0.462925 2.00093 -0.669193
116 0.527324 1.22274 0.927969
117 0.499923 0.249796 -0.501306
118 0.628014 0.648925 0.133149
119 0.672231 0.247614 0.918214
120 0.254057 1.77748 -0.595101
121 0.365531 0.497842 0.625592
122 0.705093 1.46112 -0.217455
123 0.556858 0.172622 -0.28287
124 0.69645 0.467168 -1.61457
125 0.55485 1.04637 0.246217
126 0.456809 0.59563 0.777307
127 0.70196 0.60349 -0.664205
128 0.397344 0.180268 -1.78964
129 0.352811 1.12734 0.145837
